"id"	"author"	"title"	"subtitle"	"year"	"translator"	"publisher"	"published_location"	"edition"	"comment"	"Alter Link im Kommentar?"	"Online-Ausgabe"	"Kommentar JH"																																																																																	
"722"	"Unbekannt"	"Andachten zu Jesu und Maria"		"1657"	"Unbekannt"				"aus Bibliographie von Fromm"																																																																																				
"721"	"Unbekannt"	"Spiegel englischer Liebe gegen denn Menschen, oder von Gutthaten unnd Verehrung der heiligen Englen"	"von ... P. Paulo de Barry, der Soc. Jesu Priester ... Und letstlich in teutsche Sprach ubersetzt worden von P. Christophoro Schachner .."	"1651"	"Schachner, Christoph"	"Wagner"	"München"																																																																																						
"720"	"Unbekannt"	"Brennende Fewrstrahlen, die Lieb unnd Andacht gegen dem heiligen Joseph  ... zu erwecken."	"Letstlich v. Bernardo Stalder in die teutsche Sprach verändert."	"1648"	"Stalder, Bernardo"	"Hautte"	"Wien"		"aus Bibliographie  von 
Fromm"																																																																																				
"719"	"Unbekannt"	"Speißkammer der Andacht gegen dem H. Joseph, Jesu Christi Zucht-Vattern, nach Jesu und Maria dem allerholdseeligisten Heyligen"	"so dem Königreich Franckreich auffgericht worden von Paulo de Barry ... und letstlich in die Teutsche Sprach übers. worden von Christophoro Schachner"	"1650"	"Schachner, Christoph"	"Wagner"	"München"																																																																																						
"718"	"Unbekannt"	"Heiliges Jahr/ Das ist/ Underweisung für Philagia, das gantze Jahr heiliglich zuzubringen"	"Frantzösisch beschrieben von R. P. Paulo De Barry, Und ins Teutsch versetzt von R. P. Martino Sibenio, beyden der Societät Jesu Priestern"	"1683"	"Silbenius, Martin"	"J. W. Friessem"		"Editio 4., auctior & emendatior"																																																																																					
"717"	"Unbekannt"	"Allgemeine Geschichte von Deutschland, vor und nach Errichtung des Kaiserthums bis auf itzige Zeiten"	"abgefaßt von Joseph Barre. Aus dem Französichen übersetzt [von Johann Joachim Schwabe]"	"1749-1752"	"Schwabe, Johann Joachim"	"Verlegts Arkstee und Merkus"	"Leipzig"																																																																																						
"716"	"Unbekannt"	"Der erleuterte und mit etlichen tief- und nachsinnigen Gedancken oder Betrachtungen viel erweiterte Prediger Salomon"	"übers. und hrsg. von e. Liebhaber der reinen ... Muttersprach"	"1662"	"Imhof, Hieronymus"	"Bißmarck"	"Wolffenbüttel"																																																																																						
"715"	"Unbekannt"	"Architectur Von Altärn und Caminen : wie selbige kunstlich Zu erbauen"	"Inventiret Durch I. Barbet. Und nunmehr ins Kupffergebracht von Abraham Aubrÿ"	"1645"	"Unbekannt"		"Frankfurt"																																																																																						
"714"	"Unbekannt"	"Merckwürdige Nachricht von einem sehr frühzeitig gelehrten Kinde"	"nebst vielen zur Kinderzucht gehörig-nützlichen Anm., und e. Vorr. von gelehrten Kindern."	"1728"	"Mauclerc, Paul Emil von"	"Kunckel"	"Stettin & Leipzig"																																																																																						
"713"	"Unbekannt"	"Controversiarum catechismus : Das ist Kurtzer Bericht auff hundert vier und zwaintzig strittige Religionspuncten"	"Controversiarum catechismus : Das ist Kurtzer Bericht auff hundert vier und zwaintzig strittige Religionspuncten"	"1642"	"Kreutle, Pankraz"	"Cornelius Leyserius"	"München"																																																																																						
"712"	"Unbekannt"	"Theologia affectiva, das ist: anmühtige Erkandtnuß göttlicher Dingen oder der H. Thomas durch Betrachtungen nach der Ordnung seiner gantzen Summae der Theologiae"	"von Ludovico Bail. Übers. durch Franciscum Brandenberg"	"1600 16XX"	"Brandenberg, Franz"	"Baldinger"	"Baden im Schweitzerland"																																																																																						
"711"	"Unbekannt"	"Die Theologie des heiligen Thomas von Aquin :"	"in Betrachtungen"	"1868-1870"	"Kempf, J.B."	"Kirchheim"	"Mainz"																																																																																						
"710"	"Unbekannt"	"Theologia Affectiva Das ist: Anmüthige Erkandtnuß Göttlicher Dingen/ Oder Der Heil. Thomas durch Betrachtungen/ [et]c. Uber Den ... Theil deß ... Theils"	"Erstlich von A.R.D. Mag. Ludovico Bail Abbevillois Doctore Theologiae ... In Frantzösischer Sprach beschriben/ Anjetzo aber Zu Gutem allen frommen Gottseligen Teutschen in ihre Mutter-Sprach übersetzt/ Durch A.R.D. Franciscum Brandenberg Canonicum zu Bischoffzell und p.t. Vicarium zu Berg"	"1691"	"Brandenberg, Franz"	"Baldinger"	"Baden im Schweitzer-Land"		"Früher m.d.T.: Anmüthige Erkantnuß Göttlicher Dingen
Ab Bd. 3,1/2 m.d.T.: Theologia Affectiva Das ist: Anmüthige Erkandtnuß Göttlicher Dingen/ Oder Der Heil. Thomas durch Betrachtungen/ [et]c. Uber Den ... Theil/ ... und ... Tractat
Erschienen: - 3,3/4 (1691)"																																																																																				
"709"	"Unbekannt"	"Verwandelungen Der Römischen Religion"	"in einer Antwort auf das von dem H. Cardinal le Camus abgelassenen Schreiben gezeiget ... übersetzt"	"1702"	"Unbekannt"	"Förster"	"Hannover"																																																																																						
"708"	"Unbekannt"	"Memorial Deß Herrn Grafen von Avaux"	"samt einigen politischen Betrachtungen darüber"	"1682"	"Unbekannt"				"Flugschrift"																																																																																				
"707"	"Unbekannt"	"Freundliches Gespräch des Marquisen C. mit dem Baron B. über die Qualitäten und Schuldigkeit eines Hofmeisters"		"1712"	"Unbekannt"		"Wien"																																																																																						
"706"	"Unbekannt"	"Das Leben und die wunderbaren Begebenheiten der Frau von Barneveldt"	"aus d. Franz. übers."	"1740"	"Unbekannt"	"Pietsch"	"Breslau ; Leipzig"																																																																																						
"705"	"Unbekannt"	"Reise durch Spanien an den Hof zu Madrid"	"zur Kenntniß des Zustandes u.d. Sitten von Spanien im 17. Jh."	"1782"	"Böttger, Gottfried Conrad"	"Gottfried Groß"	"Nordhausen"	"T. 1-3."																																																																																					
"704"	"Unbekannt"	"Der Gräfin D\'Aunoy Beschreibung ihrer Reise nach Spanien"	"mit Figuren"	"1696"	"Job, Johann"	"Fritsch"	"Leipzig"		"2 Teile"																																																																																				
"703"	"Unbekannt"	"Reise durch Spanien"		"1695"	"Job, Johann"		"Leipzig"																																																																																						
"702"	"Unbekannt"	"Nachrichten von dem spanischen Hofe oder die Regierung der Günstlinge vom Jahre 1679 bis 1681"	"Eine Fortsezzung der Reise durch Spanien"	"1783 -"	"Böttger, Gottfried Conrad"	"Groß"	"Nordhausen"		"Erschienen: Theil 1 - 2"																																																																																				
"700"	"Unbekannt"	"Die Proportionen des menschlichen Körpers"	"Mit Massangaben dargest. nach d. berühmtesten Antiken von Girard Audran. Neu hrsg. von C. Fenner"	"1894"	"Unbekannt"	"Orell Füssli"	"Zürich"																																																																																						
"699"	"Unbekannt"	"Des menschlichen Leibes Proportionen"	"von den vortreflichsten und allerschönsten Anstichen genommen"	"1683"	"Unbekannt"	"von Sandrart"	"Nürnberg"																																																																																						
"698"	"Unbekannt"	"Treuhertzige Erinnerung An Die Wolverordnete Herren deß Königlichen Parlaments zu Paris. In welcher ... erwisen wird, Daß an der verrähterischen Mordthat König Heinrichen deß Grossen ... Niemand anders, Als die Jesuitische Societet ... schuldig seye"	"Auß dem Frantzösischen auf trewlichst verteutscht"	"1610"	"Unbekannt"	"Bertram"	"Straßburg"																																																																																						
"697"	"Unbekannt"	"Warhafftige Erzehlung und Beschreibung des offenbarten Anschlags und vorgenommenen Uberfalls gegen der Statt Genff : welchen Ludwig von Comboursier, Herr zu Terrail, Monstier, Rattier und anderer Plätz, Vice Graf zu Ravel, Ordens Ritter, und des Herren Delphins Weissen Fahnens Rittmeister etc. und Freyherr zu Moyssac vorgehabt : wie derselbe ertappt, gefangen, und endtlich den 19. Aprilis 1609 zu Genff enthauptet worden sey"	"auss dem Frantzösischen menniglichen zur Warnung zu Teutsch gebracht"	"1609"	"Unbekannt"		"Straßburg"		"Schlüsselseiten:
http://www.gbv.de/du/services/gLink/vd17/1:069006M_001,800,600
http://www.gbv.de/du/services/gLink/vd17/1:069006M_002,800,600
http://www.gbv.de/du/services/gLink/vd17/23:249866S_001,800,600
http://www.gbv.de/du/services/gLink/vd17/23:249866S_002,800,600"	"Alten Link prüfen"																																																																																			
"696"	"Unbekannt"	"Zwo Erschröckliche/ jämmerliche vnd warhafftige Zeitung. Die erst Von dem grausamen Vngeück und Jammer so zu Erdfurt geschehen/ wie eins Burgers Hauß/ mit Hochzeitleuten ... plötzlich eingefallen ... den 6. Februarii/ diese 1609. Jahrs. Die Ander. Welche sich in Franckreich/ im Land Angoulmois/ kurtz vor dem jetzigen Neuen Jahr begeben/ da man ... eine anzahl kleine Wolcken gesehen/ welche sich allgemach auff die Erden gelassen/ daraus dann bald ein wolgebutztes Kriegsherr zu Roß und Fuß worden ist ... Deutscher Nation zu einer treuhertzigen warnung"	"auß dem Frantzösischen Exemplar in Hoch teutsch gebracht ...."	"1609"	"Unbekannt"		"Mühlhausen"																																																																																						
"695"	"Unbekannt"	"Standtbuch das ist, gründtliche beschreibung, wie ein jeder in seinen Stand und Beruf rechtmeßig tretten, darin sich gebührlich halten, und standhaftig beharren soll"	"Anfenglich in Frantzösischer sprach beschrieben, Itzund aber zum ersten trewlich ins Teutsche Sprach übersetzt"	"1608"	"Unbekannt"		"Basel"	"Cassel : Wessel, 1617"																																																																																					
"694"	"Unbekannt"	"Histoire von denen besessenen Nonnen des Klosters St. Ursel zu Lodün & der Verurtheilung des Predigers in derselben Stadt Urban Grandiers;"	"ingleichen die Anno 1509 offenbahrten Betrügereyen derer Dominicaner zu Bern : bey Gelegenheit der neulichen Erstaunens-würdigen Historie des Paters Girards & der Demoiselle Cardiere aus dem Französischen ins Deutsche übersetzt"	"1732"	"Unbekannt"				"Teilw. in Fraktur"																																																																																				
"693"	"Unbekannt"	"Von den Rechtmässigen Ansprüchen Deß Königes in Franckreich Auff das Kayserthum"	"Durch Herrn Aubry, Parlaments Advocaten und Königl. Raht. Auß dem Frantzösischen übersetzt"	"1679 ca."	"Sauter, Johann Leonhard"				"Auch in: Sauter, Johann Leonhard: Wiederlegung Derer Von M. Aubry ... Ansprüchen Des Königs in Franckreich
Erscheinungsjahr nach der Datierung der Antwortschrift \"																																																																																				
"692"	"Unbekannt"	"Französische Staats-Reguln"	"aus einem Tractat H. Aubery ... welchener: Von den Rechtmässigen Anspruchen Seines Königs zu dem Römischen Reich, und von dessen Vorzug über den Röm. Keyser betitelt und miet einem d. 19. Julii 1659 datirten Königilichen Privilegio, in diesem 1667 Jahr zu Paris ... ans Liecht gegeben ... : aus dem Original ... excerpirt und ... der Teutschen Nationen ... vorgestellt"	"1667"	"Unbekannt"																																																																																								
"691"	"Unbekannt"	"Axiomata politica Gallicana, das ist: Politische Regulen des Königreichs Franckreich, aus Hn. Aubery"	"Tractate, welchen er Von denen gerechtsamen Ansprüchen des Königs über das Reich, und Von der Ubertreffligkeit des Königs über den Keyser betitelt hat und mit einem königlichen Privilegio, so den XIX Julii im Hahr MDCXLIX gegeben worden, erst dises MDCLXVII zu Pari? in Franckreich bei Antonio Bertier zum Drucke außgehen lassen, Mit gutem Glauben von Wort zu Wort ausgezogen und so ... besonders der teutschen Nation zu erwegen fürgelegt"	"1667 ca."	"Unbekannt"				"Auch als Sekundärausg. vh.
Aus dem Franz. übers.
Ausz."																																																																																				
"689"	"Unbekannt"	"Newe zeytung von Constantinopoli"	"Von eynem Comet, der biß inn die 40. tag am hymmel ober deß Türcken pallast gestanden ist. Von einem fewren Trachen, der dem Türcken seinen schatz vnd das new Schloß verprent vnd verderbt hat. Von tonnern, winden, hagel ... Von grossen Erdtbidmen ..."	"1542"	"Unbekannt"	"Wachter"	"Nürnberg"	"Mikrofilm"																																																																																					
"688"	"Unbekannt"	"Versuch über die Grundsätze des Rechts und der Moral"	"ins Deutsche übersetzt / Durch den Herrn von Aubee, Reketmeister zu Paris"	"1750"	"Unbekannt"	"bey Springs seel. Erben und J. G. Garben,"	"Frankfurt"																																																																																						
"687"	"Unbekannt"	"Ursprung des Turkischen Reichs, bis auff den itzigen Solyman"	"Von den Turken rüstung, und kriegs bestellung etc."	"1538"	"Jonas, Justus"	"Klug"	"Wittenberg"																																																																																						
"686"	"Unbekannt"	"Das Grab Der Armut"	"Darinnen klärlich von der Veränderung der Metallen/ und dem Wege darzu zugelangen/ gehandelt wird / Durch Einen unbekanten Philosophum, für seine sonderbare Freund geschrieben. Auß dem Frantzösischen übersetzet durch einen Liebhaber der Weißheit"	"1672"	"Unbekannt"	"ey Johann Peter Zubrodt und Johann Baptista Schönwetters sel. Erben"	"Frankfurt"																																																																																						
"685"	"Unbekannt"	"Die Sitten der Beduinen-Araber"	"aus dem Französischen des Ritters Arvieux ; mit einem biblisch-theologischen Anhang des Übersetzers / übers. und mit Anm. versehen von Ernst Friedrich Karl Rosenmüller"	"1789"	"Rosenmüller, Ernst Friedrich Karl"	"Haug"	"Leipzig"																																																																																						
"684"	"Unbekannt"	"Des Herrn von Arwieux ... hinterlassene merkwürdige Nachrichten, worinnen er sowol seine Reise nach Konstantinopel, in Asien als auch die Beschaffenheit dieser Länder ... genau und richtig beschreibt"	"Im Französischen hrsg. von dem Herrn [Jean-Baptiste] Labat, und ietzt ins Deutsche übersetzt."	"1753-56"	"Unbekannt"	"bei Jos. Benj. Ackermann"	"Kopenhagen und Leipzig"																																																																																						
"683"	"Unbekannt"	"Historia von dem Krieg, welchen newlich der Türckisch Keiser Selim der ander wieder die Venediger erreget hat"		"1573"	"Henisch, Georg"	"Peter Perna"	"Basel"	"Mikrofiche. München : Saur, 1990. Mikrofiche-Nr. E179 : 42x"																																																																																					
"682"	"Unbekannt"	"L\'Art de baiser, Das ist, Die Kunst zu küssen"	"nebst einem Unterricht von allen daby vorfallenden Umständen"	"1726"	"Henrici, Christian Friedrich"		"Leipzig"																																																																																						
"681"	"Unbekannt"	"Arrest Oder Vrtheil Durch das Königliche Parlament zu Paris wieder einen Jesuitischen Studenten ... Jehan Schastel ..."	"wegen des ... Meuchelmordes, so er an Henrico dem Vierten ... König in Franckreich ... zueuolbringen vnderstanden; ... exequirt ... den 29 Dec. 1594"	"1595"	"Unbekannt"																																																																																								
"680"	"Unbekannt"	"Dialogus, Das ist, Ein Gespräch von dem Fägfheür"	"in welchem der Bäpstleren torechtigen vnd falschen gründ, das Fägfheür zeerhalten, widerlegt werdend,"	"1555 ca."	"Zwingli jun., Ulrich"	"Andr. Geßner & Jac. Geßner"	"Zürich"	"ca. 1555-Mülhusen: H. Schirenbrand;  Pe. Schmid"																																																																																					
"679"	"Unbekannt"	"Die Verachtung der Welt"	"Bestehende in Christlichen/ Gottseeligen Betrachtungen/ und häylsamen erbäulichen Geist- und Trostreichen Gesprächen über die Vernichtung der weltlichen Eytelkeiten"	"1671"	"Unbekannt"	"Lasché"	"Hanau"																																																																																						
"678"	"Unbekannt"	"Beschreibung der Kaiserlichen Statt Constantinopel"	"Derselben gegendt, gelegenhait, Erbawung vund bewonung : dergleichn der Türcken ursprung, anfang, jr Regierung ... Besatzung vnnd Regierung aller seiner Reich vnd Land wie die sein vnd grenitzen: Seine Einkommen, vnnd was darauf geet"	"1543"	"Unbekannt"	"Kriesstein"	"Augsburg"																																																																																						
"677"	"Unbekannt"	"Discovrs. : Ein Fürtreffliches, frey rundes vnd vngescheuchtes Bedencken/ und allerseits wol erwogenes Vrtheil/ von heutigem zustand Franckreichs."	"Darauß nicht allein gantz eygentlich der Vrsprung nunmals in gedachtem Franckreich schwebender Kriegsvnrhuen [!], ... zuvernehmen. Sonder auch ... heutiger Stand gantzes Europæ ... vor Augen gemalt zusehen. / Durch ein fürneme Gelehrte ... Person/ erstlich Frantzösisch gestellet, vnd nun ... durch verdolmetschung auch den Teutschen gemeyn gemacht"	"1589"	"Fischart, Johann"	"Windstill"	"[Straßburg]"																																																																																						
"676"	"Unbekannt"	"Newe zeytung wie ein Kneblein inn Maremman geboren sey größer wann ein gemein newgeboren kindlein sein sol, und als bald nach der geburt, reden und gehen künden"		"1543"	"Unbekannt"	"Steiner"	"Augsburg"		"enthalten in: Neue Zeitung von etlichen wunderzeychen, so gesehen seind worden inn lüfften ob einer Statt Stabonicchio genant"																																																																																				
"675"	"Unbekannt"	"Newe zeytung wie und was newlicher zeyt für wunderzeychen zů Florentz unnd der selben gegent, auch Erdtbiden, grausame gewitter und seltzamer gesicht, so da gesehen und erhört seind worden"		"1543"	"Unbekannt"	"Steiner"	"Augsburg"		"enthalten in: Newe zeytung von etlichen wunderzeychen, so gesehen seind worden inn lüfften, ob einer Statt, Staboniccio genannt"																																																																																				
"674"	"Unbekannt"	"Newe zeytung von etlichen wunderzeychen, so gesehen seind worden inn lüfften, ob einer Statt, Staboniccio genannt"	"ligt inn Judea, gegen auffgang der Sonnen, gehört dem grossen Türcken, seind grosse hauffen Völcker in lüfften gesehen worden ..."	"1543"	"Unbekannt"	"Steiner"	"Augsburg"	"Mikrofiche. München : Saur, 1990. Mikrofiche-Nr. E321 : 42x"	"enthält: Newe zeytung wie ein Kneblein inn Marem[m]an geboren sey grösser wann ein gemein newgeboren Kindlein sein sol ... Newe zeytung wie vnd was newlicher zeyt für wunderzeychen zu Florentz vnnd der selben gegent, auch Erdtbiben, grausame gewitter vnd seltzamer gesicht, so da gesehen vnd erhört seind worden"																																																																																				
"673"	"Unbekannt"	"Antihispanus, das ist Widerlegung spannischer unart angemaßter der Kron Franckreich unzeitigen beherrschung."	"Darinnen der Parisischen ... Ligisten, unnd zustimm. Jesuwidern untrew, Rebellion ... sampt den spannischen Practicken entdeckt werden"	"1590"	"Fischart, Johann"		"Leyden"																																																																																						
"672"	"Unbekannt"	"Leben Dom Petri Le Nain, alten Subprioris des Closters La Trappe"	"In welchem er ... gestorben ist"	"1740"	"Unbekannt"	"Gastl"	"Stadt am Hof"		"Deme zwey von ihm verfertigte Abhandlungen beygedrucket worden. Die erste: Von dem Zustand der Welt nach dem jüngsten Tag. Die zweyte: Von der Aergernuß, die auch in dem best geordneten Closter entstehen kann. Hierauf folget die Verzeichnuß aller Geistlichen, die von der Zeit der Reformation bis hieher zu La Trappe ihr Leben beschlossen haben"																																																																																				
"670"	"Unbekannt"	"Die Rückkehr der Waldenser"		"1876"	"Unbekannt"	"Steinkopf"	"Stuttgart"		"Deutsch bearb. von G. H."																																																																																				
"669"	"Unbekannt"	"Beschreibūg, wie es mit des grossmächtigen c. Königs Philippi auss Hispanien c. Armata oder Schiffart, so zu eroberung des Meers Ports in Barbaria, Tripoli genant, verordent gewesen, ergangen ist."	"Dessgleichen was mit einnemung der Insul Gerbbe, vnnd ferner mit der Türckischen Armata sich zugetragen hat ..."	"1561"	"N., P. K. B."	"Kreydlein"	"Nürnberg"		"Übersetzer benutzte die Initialen: N., P. K. B."																																																																																				
"668"	"Unbekannt"	"Ain Gesprech, der flaischlichen vernunfft, und ains Gaistlichen oder glaubigen Christen menschen, von den hendlen, so sich zů diser unserer zeit zůtragen"	"Mehr ain kurtze Anlaitung, wie man sich im Gebet üben solle"	"1545 ca. [1548]"	"Unbekannt"	"Ulhart"	"Augsburg"																																																																																						
"667"	"Unbekannt"	"Theologische und Geistliche Bedäncken Eines warhafftig frommen und rechtglaubigen Christen ..."	"Erstlich Jn Frantzösischer Sprach ... Durch R.P. Ludovicum Franciscum Argentaniensem Capucinum ... Hernach von R.P. Isaaco Oxoviensi eben dises Ordens Predigern Jn die Lateinische Sprach übersetzet. Letztlich auch Jn die Teutsche Sprach Von A.R.D. Josepho Ignatio Entlin, Plebano in Löblicher Stadt Lucern, dermahlen Pfarrern in Wangen"	"1736"	"Entlin, Josef Ignaz"	"Veith"	"Augspurg"																																																																																						
"666"	"Unbekannt"	"Der Triumph der Tugend oder sonderbahre Begebenheiten und Reisen über Meer der Grafin von Bressol"	"Aus d. Frantz. [Verf.: Jean Baptiste de Boyer Marquis d\'Argens.] ins Deutsche übers."	"1744"	"Unbekannt"	"Pietsch"	"Breslau u. Leipzig"																																																																																						
"665"	"Unbekannt"	"Abhandlungen von den Denkmalen, welche dem Mangel Schriftlicher Aufsätze zu statten gekommen ..."	"Aus dem Französischen übersetzt."	"1748"	"Unbekannt"		"Halle"		"Originaltitel: [Des monuments qui ont suppléé au défaut de l\'écriture, etc.]"																																																																																				
"664"	"Unbekannt"	"Geheime Nachrichten vom schwedischen Hofe und von denen in selbigem Reich vorgefallenen Veränderungen unter Regierung Carls des XI."	"auß dem Frantzösischen übersetzt"	"1716"	"Unbekannt"	"Marteau"																																																																																							
"663"	"Unbekannt"	"Gehaimbe Außage der Marggräfin d\'Ancre : so neulich an tag khomben: aus welcher erscheinet, was gestalt und weise mit wust und beliebung der Jesuitter, sie mit ihrem Mann, Henricum Magnum, Khönig in Franckreich anno 1610 durch ein vergiefftes Messer vorsetzlichen haben tödten lassen"	"Aus d. Franz"	"1619"	"Unbekannt"																																																																																								
"660"	"Unbekannt"	"Moyses Amyraldus. Der aus Gottes-Wort und der gesunden Vernunfft wiederlegte Indifferendist und Epicurer, in welchen unter andern auch klar bewiesen wird, daß nur die christliche Religion die Seligkeit befördern könne"		"1719"	"Unbekannt"	"Grosse"	"Leipzig"																																																																																						
"659"	"Unbekannt"	"Wahrhaffte und curieuse Liebes-Geschichte des Jesuiten Sainfroids und der scheinheiligen Eulaliae"	"Aus dem Frantzösischen ins Teutsche übersetzet"	"1729"	"Unbekannt"																																																																																								
"658"	"Unbekannt"	"Von Religionen, wider die Jenigen, welche alle Gottesdienste von Indifferent und gleichgultig halten"	"in 3 Theilen"	"1667"	"Steger, Adrian"	"Grosse"	"Leipzig"																																																																																						
"657"	"Unbekannt"	"Die rasende Liebe, oder die aus ihren Schrancken schreitende Eyffersucht der Italiäner"		"1696"	"Unbekannt"	"Heyebeyen"	"Leipzig"		"aus Bibliographie von Fromm, kein Standort gefunden"																																																																																				
"656"	"Unbekannt"	"L\'amoroso bambino oder: die seltsamen Veränderungen des menschlichen Herzens in den Begebenheiten des Marquis v. ***"	"aus der fraz. Sprache übersetzt"	"1747"	"Unbekannt"	"Eßlinger & Knoch"	"Frankfurt"		"aus Bibliographie v. Fromm, kein Standort gefunden"																																																																																				
"655"	"Unbekannt"	"Der Kaiser Tiberius"	"eine Staatsabhandlung nach der Vorschrift des Tacitus"	"1772"	"Unbekannt"	"Rieger"	"Augsburg"																																																																																						
"654"	"Unbekannt"	"Staats- und Sitten-kluge Lehr-Gründe von der Heucheley"	"aus dem Tacitus"	"1696"	"Krieger, Johann"	"Gleditsch"	"Leipzig"		"Ex. der SBB-PK unvollst., Bogen Aa (= S. 369 - 384) fehlt"																																																																																				
"653"	"Unbekannt"	"Warhafftige neue zeitung erschrecklicher dinge, die zu Constantinopel, Handrionopel, Calliopol, und zwantzig meile breit jres umbkreis, diß vergangen XLII. jars in dem Monat Junii sich begeben haben"	"Mit Heuschrecken, einem Feur, blasenden Trachen ..."	"1542 ca."	"Unbekannt"				"Solchs hat ein Venecianer ... gesehen ... ; Aus gedruckter welscher sprach in die deudsche verdolmetschet ..."																																																																																				
"652"	"Unbekannt"	"Leben der gottseligen Schwester Margaretha vom heiligen Sakramente, aus dem Orden der Carmeliterinnen im Kloster zu Beaune"	"Verfaßt von einem Priester aus der Congregation des Oratoriums unsers Herrn Jesu Christi, Doktor d. Theologie (Dionysius Ametote). Uebersetzt und herausgegeben von Dr. Friedrich Porsl Priester der Versammlungen des allerheiligsten Erlösers. Mit Andachtsübungen und Lindner zum je Kinde Jesu"	"1881"	"Porsl, Friedrich"	"Manz"	"Regensburg"	"2. Aufl.; 1. Aufl. 1842: Passau: Pleuger"																																																																																					
"651"	"Unbekannt"	"Anatomia et Medicina Equorum Noua"	"Das ist, Neuwes Ross-Buchs oder von der Pferden Anatomy, Natur, Cur, Pflegung unnd Heylung"	"1603"	"Uffenbach, Peter"	"Becker"	"Frankfurt/Main"	"Mikrofiche-Ausg.: München [u.a.] : Saur, 1993 
Serie:  Bibliotheca Palatina ; C147/C151"	"Zwey ausserl. Bücher : Auss Caroli Ruini von Bononia Jtalian. Edition ... ins Teutsch gebr., Durch Petrum Vffenbach"																																																																																				
"650"	"Unbekannt"	"Kunstbuch: Deß Hocherfarnen, vnnd Weytberhümpten Herrn Gabrielis Fallopij, der Artzney Doctorn, von mancherley nutzlichen, bißher verborgnen, vnd lustigen Künsten"		"1571"	"Martius, Jeremias"	"Willer"	"Augsburg"	"1578, 1584-Augsburg: Manger
1690-Frankfurt/Main: Groß [Gabrielis Fallopii ... neu eröffnete vortrefflich und rare Geheimnüsse der Natur, Darinnen in dreyen Büchern gehandelt wird, Von allerhand Olien, Cerotten, Ungventen, Pillulen, Electuarien, Weinen ... zu unterschiedlichen Gebrechen ... sambt ... Geheimnüssen aus der Chymia, ... vermehret mit einem Anhange Von gifftigen Fiebern, Lendenstein ... auch fleißigen Naturkündigern sorgfältigen Hauß-Vätern ... nützlich zu gebrauchen]
Mikrofiche: München [u.a.] : Saur, 1991; Bibliotheca Palatina ; F133/F136"																																																																																					
"649"	"Unbekannt"	"Lustbarkeiten des Königreichs Frankreich"	"Oder Auszführliche Beschreibung alles in demselben befündlichen Provintzien ... In Teutscher u. Frantzösischer Sprach ... Les déli_s de la France (franz. u. deutsch)"	"1671"	"Unbekannt"	"W. Serlin"	"Frankfurt"																																																																																						
"648"	"Unbekannt"	"Petri Allix Vernünfftige Betrachtungen über die Bücher der Heiligen Schrifft"	"die Warheit der christlichen Religion dadurch zu behaupten"	"1702"	"Eschenbach , Andreas Christian"	"Otto"	"Nürnberg"																																																																																						
"647"	"Unbekannt"	"Abgeschrifft eynes Proceß so wider den Pasquillo Im 1543. Jahr vom Papst Paulo deß Dritten unnd seynen Cardinälen zu Rom gestelt worden ist : auß Italianischer sprache inn das Teütsch gezogen"		"1543"	"Unbekannt"	"Steiner"	"Augsburg"																																																																																						
"646"	"Unbekannt"	"Reyse-Beschreibung nacher Spanien"	"voll artiger Geschichten u. merckwuerdiger Welt-Klugheiten"	"1667"	"Mackle, Johann"	"Schiele"	"Frankfurt"		"Deren beygef. e. nacher Engelland : in welcher viel Dinge beruehret werden, d. Stand d. Wiss. u. d. Religion, auch andere merckwuerdige Materien betreffend / [Samuel de Sorbière]. Beyde anfangs in frantz. Sprach beschriben, anjetzo in d. Teutsche uebergesetzet durch Johann Mackle"																																																																																				
"645"	"Unbekannt"	"Artzney Buch. Des Wolgelehrten Herren Alexii Pedemontani gar nach allerhandt Kranckheiten zu Curieren fast dienstlich"		"1575"	"Wecker, Johann Jakob"	"Perna"	"Basel"	"Mikrofiche. München : Saur, 1990. Mikrofiche-Nr. E613-E614"																																																																																					
"644"	"Unbekannt"	"Leben Carls des Zwölften, Königs von Schweden."	"Auf desselben Befehl beschrieben von Gustav von Adlerfeld. Mit Anm. erl. u. fortges., wie auch mit nöthigen Abrissen vers. [Übers.: Karl Maximilian Adlerfelt.]"	"1740-1742"	"Adlerfeld, Carl Maximilian von"		"Frankfurt, Leipzig"																																																																																						
